cluster,file,path
10,Cybdelis phaesyla IMG_097726.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cybdelis phaesyla\Cybdelis phaesyla IMG_097726.png
33,Acraea althoffi IMG_125767.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea althoffi\Acraea althoffi IMG_125767.png
33,Acraea bonasia IMG_124693.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea bonasia\Acraea bonasia IMG_124693.png
33,Acraea sotikensis IMG_124758.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea sotikensis\Acraea sotikensis IMG_124758.png
33,Acraea uvui IMG_124772.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea uvui\Acraea uvui IMG_124772.png
33,Antanartia hippomene IMG_031691.png,images\Tan_batch_2_to_Cyrestis_tancrop\Antanartia hippomene\Antanartia hippomene IMG_031691.png
33,Callicore astarte IMG_103297.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callicore astarte\Callicore astarte IMG_103297.png
33,Callicore cynosura IMG_104072.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callicore cynosura\Callicore cynosura IMG_104072.png
33,Callicore pitheas IMG_104069.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callicore pitheas\Callicore pitheas IMG_104069.png
33,Callicore sorana IMG_104235.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callicore sorana\Callicore sorana IMG_104235.png
33,Cartea vitula IMG_153751.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cartea vitula\Cartea vitula IMG_153751.png
33,Catonephele chromis IMG_097610.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catonephele chromis\Catonephele chromis IMG_097610.png
33,Catonephele numilia IMG_091087.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catonephele numilia\Catonephele numilia IMG_091087.png
33,Catonephele salambria IMG_097640.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catonephele salambria\Catonephele salambria IMG_097640.png
33,Chlosyne gaudialis IMG_053358.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chlosyne gaudialis\Chlosyne gaudialis IMG_053358.png
33,Chlosyne janais IMG_052130.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chlosyne janais\Chlosyne janais IMG_052130.png
27,Acraea anemosa IMG_125292.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea anemosa\Acraea anemosa IMG_125292.png
27,Adelpha lycorias IMG_095676.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha lycorias\Adelpha lycorias IMG_095676.png
27,Antanartia delius IMG_031702.png,images\Tan_batch_2_to_Cyrestis_tancrop\Antanartia delius\Antanartia delius IMG_031702.png
27,Aricia cramera IMG_004370.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aricia cramera\Aricia cramera IMG_004370.png
27,Bebearia cocalia IMG_097191.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia cocalia\Bebearia cocalia IMG_097191.png
27,Bebearia guineensis IMG_155287.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia guineensis\Bebearia guineensis IMG_155287.png
27,Charaxes bernardus IMG_105612.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes bernardus\Charaxes bernardus IMG_105612.png
27,Charaxes psaphon IMG_119250.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes psaphon\Charaxes psaphon IMG_119250.png
27,Charaxes zingha IMG_123127.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes zingha\Charaxes zingha IMG_123127.png
27,Cigaritis cilissa IMG_018868.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cigaritis cilissa\Cigaritis cilissa IMG_018868.png
27,Cigaritis zohra IMG_018862.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cigaritis zohra\Cigaritis zohra IMG_018862.png
27,Cirrochroa satellita IMG_067850.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cirrochroa satellita\Cirrochroa satellita IMG_067850.png
27,Coenonympha dorus IMG_175892.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha dorus\Coenonympha dorus IMG_175892.png
27,Cupha prosope IMG_172276.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cupha prosope\Cupha prosope IMG_172276.png
27,Cymothoe caenis IMG_100723.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe caenis\Cymothoe caenis IMG_100723.png
27,Cymothoe lurida IMG_088900.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe lurida\Cymothoe lurida IMG_088900.png
11,Acraea asboloplintha IMG_125395.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea asboloplintha\Acraea asboloplintha IMG_125395.png
11,Catoblepia berecynthia IMG_125828.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catoblepia berecynthia\Catoblepia berecynthia IMG_125828.png
11,Coenonympha arcania IMG_049781.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha arcania\Coenonympha arcania IMG_049781.png
11,Coenonympha arcanioides IMG_050665.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha arcanioides\Coenonympha arcanioides IMG_050665.png
11,Coenonympha darwiniana IMG_050667.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha darwiniana\Coenonympha darwiniana IMG_050667.png
11,Coenonympha glycerion IMG_176080.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha glycerion\Coenonympha glycerion IMG_176080.png
11,Coenonympha glycerion IMG_176081_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha glycerion\Coenonympha glycerion IMG_176081_R.png
11,Coenonympha leander IMG_050083.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha leander\Coenonympha leander IMG_050083.png
11,Coenonympha mahometana IMG_050078.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha mahometana\Coenonympha mahometana IMG_050078.png
11,Coenonympha mongolica IMG_050120.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha mongolica\Coenonympha mongolica IMG_050120.png
11,Coenonympha nolckeni IMG_050116.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha nolckeni\Coenonympha nolckeni IMG_050116.png
11,Coenonympha pamphilus IMG_050182.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha pamphilus\Coenonympha pamphilus IMG_050182.png
11,Coenonympha rhodopensis IMG_049859_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha rhodopensis\Coenonympha rhodopensis IMG_049859_R.png
11,Coenonympha tullia IMG_133684.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha tullia\Coenonympha tullia IMG_133684.png
11,Coenonympha vaucheri IMG_176246.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha vaucheri\Coenonympha vaucheri IMG_176246.png
11,Colias cocandica IMG_078430.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias cocandica\Colias cocandica IMG_078430.png
11,Colias eogene IMG_154039.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias eogene\Colias eogene IMG_154039.png
11,Coreana raphaelis IMG_017818.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coreana raphaelis\Coreana raphaelis IMG_017818.png
26,Acraea circeis IMG_124451.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea circeis\Acraea circeis IMG_124451.png
26,Acraea satis IMG_106341.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea satis\Acraea satis IMG_106341.png
26,Acraea semivitrea IMG_117011.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea semivitrea\Acraea semivitrea IMG_117011.png
26,Adelpha epione IMG_095708.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha epione\Adelpha epione IMG_095708.png
26,Aldania deliquata IMG_118537.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aldania deliquata\Aldania deliquata IMG_118537.png
26,Aldania thisbe IMG_117481.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aldania thisbe\Aldania thisbe IMG_117481.png
26,Alesa amesis IMG_028890.png,images\Tan_batch_2_to_Cyrestis_tancrop\Alesa amesis\Alesa amesis IMG_028890.png
26,Archonias brassolis IMG_084846.png,images\Tan_batch_2_to_Cyrestis_tancrop\Archonias brassolis\Archonias brassolis IMG_084846.png
26,Athyma cama IMG_088986.png,images\Tan_batch_2_to_Cyrestis_tancrop\Athyma cama\Athyma cama IMG_088986.png
26,Athyma jina IMG_117038.png,images\Tan_batch_2_to_Cyrestis_tancrop\Athyma jina\Athyma jina IMG_117038.png
26,Athyma kasa IMG_100838.png,images\Tan_batch_2_to_Cyrestis_tancrop\Athyma kasa\Athyma kasa IMG_100838.png
26,Athyma nefte IMG_089013.png,images\Tan_batch_2_to_Cyrestis_tancrop\Athyma nefte\Athyma nefte IMG_089013.png
26,Athyma selenophora IMG_088977.png,images\Tan_batch_2_to_Cyrestis_tancrop\Athyma selenophora\Athyma selenophora IMG_088977.png
26,Athyma zeroca IMG_088996.png,images\Tan_batch_2_to_Cyrestis_tancrop\Athyma zeroca\Athyma zeroca IMG_088996.png
26,Battus madyes IMG_130173.png,images\Tan_batch_2_to_Cyrestis_tancrop\Battus madyes\Battus madyes IMG_130173.png
26,Calpodes ethlius IMG_171144.png,images\Tan_batch_2_to_Cyrestis_tancrop\Calpodes ethlius\Calpodes ethlius IMG_171144.png
26,Catacore kolyma IMG_104250.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catacore kolyma\Catacore kolyma IMG_104250.png
26,Catasticta flisa IMG_085094.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta flisa\Catasticta flisa IMG_085094.png
26,Catasticta teutila IMG_080175.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta teutila\Catasticta teutila IMG_080175.png
26,Cethosia obscura IMG_093256.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cethosia obscura\Cethosia obscura IMG_093256.png
26,Charaxes nandina IMG_119536.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes nandina\Charaxes nandina IMG_119536.png
26,Cressida cressida IMG_172194.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cressida cressida\Cressida cressida IMG_172194.png
26,Cymothoe coranus IMG_100698.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe coranus\Cymothoe coranus IMG_100698.png
26,Cymothoe oemilius IMG_100624.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe oemilius\Cymothoe oemilius IMG_100624.png
26,Cymothoe weymeri IMG_088918.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe weymeri\Cymothoe weymeri IMG_088918.png
7,Acraea dammii IMG_106437.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea dammii\Acraea dammii IMG_106437.png
7,Acraea eltringhami IMG_106462.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea eltringhami\Acraea eltringhami IMG_106462.png
7,Acraea insignis IMG_106273.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea insignis\Acraea insignis IMG_106273.png
7,Acraea issoria IMG_106578.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea issoria\Acraea issoria IMG_106578.png
7,Acraea johnstoni IMG_124411.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea johnstoni\Acraea johnstoni IMG_124411.png
7,Acraea leucographa IMG_106366.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea leucographa\Acraea leucographa IMG_106366.png
7,Acraea penelope IMG_158270.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea penelope\Acraea penelope IMG_158270.png
7,Acraea ventura IMG_124688.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea ventura\Acraea ventura IMG_124688.png
7,Apatura ilia IMG_106236.png,images\Tan_batch_2_to_Cyrestis_tancrop\Apatura ilia\Apatura ilia IMG_106236.png
7,Appias nero IMG_083144.png,images\Tan_batch_2_to_Cyrestis_tancrop\Appias nero\Appias nero IMG_083144.png
7,Arethusana arethusa IMG_156412.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arethusana arethusa\Arethusana arethusa IMG_156412.png
7,Aricia agestis IMG_004288.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aricia agestis\Aricia agestis IMG_004288.png
7,Atalopedes campestris IMG_107000.png,images\Tan_batch_2_to_Cyrestis_tancrop\Atalopedes campestris\Atalopedes campestris IMG_107000.png
7,Axiocerses harpax IMG_018934.png,images\Tan_batch_2_to_Cyrestis_tancrop\Axiocerses harpax\Axiocerses harpax IMG_018934.png
7,Batesia hypochlora IMG_103559.png,images\Tan_batch_2_to_Cyrestis_tancrop\Batesia hypochlora\Batesia hypochlora IMG_103559.png
7,Bebearia comus IMG_097126.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia comus\Bebearia comus IMG_097126.png
7,Bebearia cutteri IMG_096742.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia cutteri\Bebearia cutteri IMG_096742.png
7,Blepolenis batea IMG_126107.png,images\Tan_batch_2_to_Cyrestis_tancrop\Blepolenis batea\Blepolenis batea IMG_126107.png
7,Cepora judith IMG_094412.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cepora judith\Cepora judith IMG_094412.png
7,Cepora laeta IMG_140320_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cepora laeta\Cepora laeta IMG_140320_R.png
7,Cheritra orpheus IMG_094974.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cheritra orpheus\Cheritra orpheus IMG_094974.png
7,Colias christophi IMG_154013.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias christophi\Colias christophi IMG_154013.png
7,Corades chelonis IMG_056210.png,images\Tan_batch_2_to_Cyrestis_tancrop\Corades chelonis\Corades chelonis IMG_056210.png
7,Corades enyo IMG_056194.png,images\Tan_batch_2_to_Cyrestis_tancrop\Corades enyo\Corades enyo IMG_056194.png
7,Curetis acuta IMG_025071.png,images\Tan_batch_2_to_Cyrestis_tancrop\Curetis acuta\Curetis acuta IMG_025071.png
7,Curetis bulis MCZ-ENT00074174_Curetis_bulis_bulis_had.png,images\Tan_batch_2_to_Cyrestis_tancrop\Curetis bulis\Curetis bulis MCZ-ENT00074174_Curetis_bulis_bulis_had.png
7,Cyrenia martia IMG_153448.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cyrenia martia\Cyrenia martia IMG_153448.png
21,Acraea equatorialis IMG_125111.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea equatorialis\Acraea equatorialis IMG_125111.png
21,Aphrissa boisduvalii IMG_071635.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aphrissa boisduvalii\Aphrissa boisduvalii IMG_071635.png
21,Appias clementina IMG_083370.png,images\Tan_batch_2_to_Cyrestis_tancrop\Appias clementina\Appias clementina IMG_083370.png
21,Appias epaphia IMG_083600.png,images\Tan_batch_2_to_Cyrestis_tancrop\Appias epaphia\Appias epaphia IMG_083600.png
21,Appias libythea IMG_083506.png,images\Tan_batch_2_to_Cyrestis_tancrop\Appias libythea\Appias libythea IMG_083506.png
21,Baltia butleri IMG_079262.png,images\Tan_batch_2_to_Cyrestis_tancrop\Baltia butleri\Baltia butleri IMG_079262.png
21,Catopsilia pyranthe IMG_025303.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catopsilia pyranthe\Catopsilia pyranthe IMG_025303.png
21,Coenonympha sunbecca IMG_050115.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenonympha sunbecca\Coenonympha sunbecca IMG_050115.png
21,Colias alpherakii IMG_078426.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias alpherakii\Colias alpherakii IMG_078426.png
21,Colias behrii IMG_153824.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias behrii\Colias behrii IMG_153824.png
21,Colias euxanthe IMG_077677.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias euxanthe\Colias euxanthe IMG_077677.png
21,Colias hyale IMG_077733.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias hyale\Colias hyale IMG_077733.png
21,Colias ladakensis IMG_153996.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias ladakensis\Colias ladakensis IMG_153996.png
21,Colias meadii IMG_072507.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias meadii\Colias meadii IMG_072507.png
21,Colias nastes IMG_072563.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias nastes\Colias nastes IMG_072563.png
21,Colias pelidne IMG_072567.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias pelidne\Colias pelidne IMG_072567.png
21,Colias phicomone IMG_154027.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias phicomone\Colias phicomone IMG_154027.png
21,Colias sagartia IMG_153913.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias sagartia\Colias sagartia IMG_153913.png
21,Colias sifanica IMG_154006.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colias sifanica\Colias sifanica IMG_154006.png
21,Colotis halimede IMG_086497.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colotis halimede\Colotis halimede IMG_086497.png
21,Colotis protractus IMG_086604.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colotis protractus\Colotis protractus IMG_086604.png
21,Colotis zoe IMG_086481.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colotis zoe\Colotis zoe IMG_086481.png
29,Acraea humilis IMG_124594.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea humilis\Acraea humilis IMG_124594.png
29,Acraea rabbaiae IMG_106446.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea rabbaiae\Acraea rabbaiae IMG_106446.png
29,Aemona lena IMG_157857.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aemona lena\Aemona lena IMG_157857.png
29,Aeria eurimedia IMG_126898.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aeria eurimedia\Aeria eurimedia IMG_126898.png
29,Aldania raddei IMG_100521.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aldania raddei\Aldania raddei IMG_100521.png
29,Aporia agathon IMG_085438.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia agathon\Aporia agathon IMG_085438.png
29,Aporia bieti IMG_085308.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia bieti\Aporia bieti IMG_085308.png
29,Aporia crataegi IMG_085207.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia crataegi\Aporia crataegi IMG_085207.png
29,Aporia genestieri IMG_085333.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia genestieri\Aporia genestieri IMG_085333.png
29,Aporia goutellei IMG_085360.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia goutellei\Aporia goutellei IMG_085360.png
29,Aporia hippia IMG_085271.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia hippia\Aporia hippia IMG_085271.png
29,Aporia largeteaui IMG_085350.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia largeteaui\Aporia largeteaui IMG_085350.png
29,Aporia larraldei IMG_085379.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia larraldei\Aporia larraldei IMG_085379.png
29,Aporia leucodice IMG_085394.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia leucodice\Aporia leucodice IMG_085394.png
29,Aporia lhamo IMG_085408.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia lhamo\Aporia lhamo IMG_085408.png
29,Aporia martineti IMG_085322.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia martineti\Aporia martineti IMG_085322.png
29,Appias hombroni IMG_083714.png,images\Tan_batch_2_to_Cyrestis_tancrop\Appias hombroni\Appias hombroni IMG_083714.png
29,Arhopala anarte IMG_018346.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala anarte\Arhopala anarte IMG_018346.png
29,Bibasis gomata IMG_145598.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bibasis gomata\Bibasis gomata IMG_145598.png
29,Brachyglenis esthema IMG_156082.png,images\Tan_batch_2_to_Cyrestis_tancrop\Brachyglenis esthema\Brachyglenis esthema IMG_156082.png
29,Calinaga buddha IMG_091815.png,images\Tan_batch_2_to_Cyrestis_tancrop\Calinaga buddha\Calinaga buddha IMG_091815.png
29,Calinaga davidis IMG_091819.png,images\Tan_batch_2_to_Cyrestis_tancrop\Calinaga davidis\Calinaga davidis IMG_091819.png
29,Callarge sagitta IMG_047263.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callarge sagitta\Callarge sagitta IMG_047263.png
29,Catasticta corcyra IMG_081687.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta corcyra\Catasticta corcyra IMG_081687.png
29,Catasticta manco IMG_081744.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta manco\Catasticta manco IMG_081744.png
29,Cepora iudith IMG_085636.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cepora iudith\Cepora iudith IMG_085636.png
29,Cepora nerissa IMG_085473.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cepora nerissa\Cepora nerissa IMG_085473.png
29,Cepora pactolicus IMG_085724.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cepora pactolicus\Cepora pactolicus IMG_085724.png
29,Cepora timnatha IMG_085712.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cepora timnatha\Cepora timnatha IMG_085712.png
32,Acraea neobule IMG_106301.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea neobule\Acraea neobule IMG_106301.png
32,Afarsia sieversii IMG_004182.png,images\Tan_batch_2_to_Cyrestis_tancrop\Afarsia sieversii\Afarsia sieversii IMG_004182.png
32,Agriades glandon IMG_000958.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades glandon\Agriades glandon IMG_000958.png
32,Agriades lehanus IMG_004213.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades lehanus\Agriades lehanus IMG_004213.png
32,Agriades orbitulus IMG_004263.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades orbitulus\Agriades orbitulus IMG_004263.png
32,Agriades pheretiades IMG_004255.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades pheretiades\Agriades pheretiades IMG_004255.png
32,Agriades pyrenaicus IMG_004253.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades pyrenaicus\Agriades pyrenaicus IMG_004253.png
32,Alpherakya devanica IMG_110790.png,images\Tan_batch_2_to_Cyrestis_tancrop\Alpherakya devanica\Alpherakya devanica IMG_110790.png
32,Alpherakya sarta IMG_005496.png,images\Tan_batch_2_to_Cyrestis_tancrop\Alpherakya sarta\Alpherakya sarta IMG_005496.png
32,Antigius attilia IMG_017800.png,images\Tan_batch_2_to_Cyrestis_tancrop\Antigius attilia\Antigius attilia IMG_017800.png
32,Aricia anteros IMG_004450.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aricia anteros\Aricia anteros IMG_004450.png
32,Catochrysops panormus IMG_042859.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catochrysops panormus\Catochrysops panormus IMG_042859.png
32,Celastrina echo IMG_003081.png,images\Tan_batch_2_to_Cyrestis_tancrop\Celastrina echo\Celastrina echo IMG_003081.png
32,Celastrina lucia IMG_134364.png,images\Tan_batch_2_to_Cyrestis_tancrop\Celastrina lucia\Celastrina lucia IMG_134364.png
32,Cupido alcetas IMG_003928.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cupido alcetas\Cupido alcetas IMG_003928.png
32,Cupido amyntula IMG_000846.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cupido amyntula\Cupido amyntula IMG_000846.png
32,Cupido argiades IMG_003853.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cupido argiades\Cupido argiades IMG_003853.png
32,Cupido lorquinii IMG_141983.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cupido lorquinii\Cupido lorquinii IMG_141983.png
32,Cupido osiris IMG_008669.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cupido osiris\Cupido osiris IMG_008669.png
32,Cupidopsis jobates IMG_000187.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cupidopsis jobates\Cupidopsis jobates IMG_000187.png
13,Adelpha alala IMG_095844.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha alala\Adelpha alala IMG_095844.png
13,Adelpha boeotia IMG_100227.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha boeotia\Adelpha boeotia IMG_100227.png
13,Adelpha californica IMG_108365.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha californica\Adelpha californica IMG_108365.png
13,Adelpha capucinus IMG_100134.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha capucinus\Adelpha capucinus IMG_100134.png
13,Adelpha cytherea IMG_095759.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha cytherea\Adelpha cytherea IMG_095759.png
13,Adelpha delinita IMG_100109.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha delinita\Adelpha delinita IMG_100109.png
13,Adelpha erotia IMG_100051.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha erotia\Adelpha erotia IMG_100051.png
13,Adelpha eulalia IMG_095636.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha eulalia\Adelpha eulalia IMG_095636.png
13,Adelpha justina IMG_095905.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha justina\Adelpha justina IMG_095905.png
13,Adelpha mesentina IMG_095620.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha mesentina\Adelpha mesentina IMG_095620.png
13,Adelpha mythra IMG_100380.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha mythra\Adelpha mythra IMG_100380.png
13,Adelpha nea IMG_095606.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha nea\Adelpha nea IMG_095606.png
13,Adelpha syma IMG_100293.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha syma\Adelpha syma IMG_100293.png
13,Adelpha thessalia IMG_100179.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha thessalia\Adelpha thessalia IMG_100179.png
13,Catonephele nyctimus IMG_097615.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catonephele nyctimus\Catonephele nyctimus IMG_097615.png
13,Cyrestis acilia IMG_097890.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cyrestis acilia\Cyrestis acilia IMG_097890.png
13,Cyrestis maenalis IMG_099522.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cyrestis maenalis\Cyrestis maenalis IMG_099522.png
28,Adelpha epione IMG_095716_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha epione\Adelpha epione IMG_095716_R.png
28,Alesa amesis IMG_028149_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Alesa amesis\Alesa amesis IMG_028149_R.png
28,Altinote negra IMG_124031.png,images\Tan_batch_2_to_Cyrestis_tancrop\Altinote negra\Altinote negra IMG_124031.png
28,Anartia amathea IMG_157528.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anartia amathea\Anartia amathea IMG_157528.png
28,Anetia thirza IMG_113898.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anetia thirza\Anetia thirza IMG_113898.png
28,Apaturina erminia IMG_155571.png,images\Tan_batch_2_to_Cyrestis_tancrop\Apaturina erminia\Apaturina erminia IMG_155571.png
28,Apaturopsis cleochares IMG_105595.png,images\Tan_batch_2_to_Cyrestis_tancrop\Apaturopsis cleochares\Apaturopsis cleochares IMG_105595.png
28,Belenois gidica IMG_139822.png,images\Tan_batch_2_to_Cyrestis_tancrop\Belenois gidica\Belenois gidica IMG_139822.png
